"212","6","88.0","Chainsaw Star","2020-10-14 14:01:11","19"
"213","6","89.0","Go Chainsawman","2020-10-19 19:54:16","19"
"214","8","1.0","Reincarnated into Darkness","2018-10-14 12:14:51","50"
"215","8","2.0","Towards Determination","2018-11-11 07:03:36","18"
"216","8","3.0","The Thing That Rests Underground","2018-12-25 14:56:34","36"
"217","8","4.0","Enrollment","2019-02-22 15:58:39","20"
"218","8","5.0","The Normal. Then The Abnormal.","2019-04-22 14:15:30","37"
"219","8","5.5","extra","2020-03-01 00:45:28","4"
"220","8","6.0","Power","2019-07-05 07:07:06","21"
"221","8","7.0","White Gloves","2019-08-11 06:19:27","43"
"222","8","8.0","The Night Before The Match","2019-08-30 17:09:31","27"
"223","8","9.0","These Guys Are A Pain In The Ass","2019-10-10 15:46:10","36"
"224","8","10.0","It's The Best!","2019-10-16 18:45:21","35"
"225","8","10.5","extra 2","2020-03-01 23:41:37","7"
"226","8","11.0","Love","2019-11-05 07:55:57","23"
"227","8","12.0","Fools","2019-11-05 09:59:31","45"
"228","8","13.0","Beginning of Episode 1","2019-11-08 16:43:24","23"
"229","8","14.0","End of Episode 1","2019-11-12 15:49:01","20"
"230","8","15.0","A Woman’s Friendship is But a Fantasy","2019-12-13 13:48:52","31"
"231","8","16.0","The Queen","2020-01-13 16:18:59","22"
"232","8","16.5","Volume 3 Extras","2020-05-20 05:11:12","2"
"233","8","17.0","Confession of Love","2020-02-12 15:09:06","37"
"234","8","18.0","Items of the Saint","2020-03-12 13:56:06","21"
"235","8","19.0","Clarice-Senpai","2020-04-14 09:18:10","33"
"236","8","20.0","Individual Circumstances","2020-05-06 15:48:52","16"
"237","8","21.0","Rift","2020-06-15 02:18:41","51"
"238","8","21.5","Extra","2024-12-09 06:50:47","18"
"239","8","22.0","Prelude to the Collapse","2020-07-19 04:26:10","21"
"240","8","23.0","Sky Pirate Subjugation I","2020-09-06 23:02:40","49"
"241","8","24.0","Sky Pirate Subjugation II","2020-10-09 22:24:40","37"
"242","8","25.0","Sky Pirate Subjugation III","2020-11-04 18:59:29","22"
"243","8","26.0","The Correct Path","2021-01-08 17:25:53","32"
"244","8","26.0","The right way","2020-12-31 02:33:49","34"
"245","8","26.5","Extra","2025-01-03 21:36:15","13"
"246","8","27.0","A Momentary Rest","2021-01-16 15:52:39","42"
"247","8","28.0","Hertrude","2021-02-10 12:23:06","44"
"248","8","29.0","Taking the Plunge","2021-03-19 15:12:05","31"
"249","8","30.0","Into Battle","2021-07-09 10:57:00","18"
"250","8","31.0","\"The Power of the Saint\"","2021-07-09 10:59:29","19"
"251","8","31.5","Extra","2025-01-03 21:37:57","16"
"252","8","32.0","Friend","2021-07-09 11:05:55","36"
"253","8","33.0","Livia","2021-07-08 14:57:24","32"
"254","8","34.0","Black Knight","2021-08-05 22:11:22","26"
"255","8","35.0","Victory","2021-09-02 07:25:35","37"
"256","8","36.0","Chapter 36.0","2021-10-24 12:52:18","29"
"257","8","36.0","Post-war Management","2021-10-07 10:57:28","27"
"258","8","36.5","Extra","2025-01-03 21:40:15","13"
"259","8","37.0","Chapter 37.0","2021-11-05 23:41:04","41"
"260","8","38.0","Chapter 38.0","2021-12-03 22:50:49","34"
"261","8","39.0","The Saint’s Bodyguard","2022-01-10 19:56:08","25"
"262","8","40.0","A New Journey","2022-02-11 18:28:40","30"
"263","8","41.0","Elven Town","2022-03-19 22:39:15","30"
"264","8","41.5","Extra","2025-01-03 21:41:33","20"
"265","8","42.0","Underground of Ruins","2022-04-11 12:17:17","22"
"266","8","43.0","The Secret of the Ruins","2022-05-09 20:28:18","25"
"267","8","44.0","Collective Chief's Fortune-Telling","2022-06-29 13:20:46","44"
"268","8","45.0","Conspiracy","2022-07-16 15:43:50","34"
"269","8","46.0","Unexpected","2022-08-12 09:40:42","32"
"270","8","46.5","Extra","2025-01-03 21:43:22","27"
"271","8","47.0","Various Groups...","2022-10-12 21:35:44","31"
"272","8","49.0","Path of Knighthood","2022-12-28 10:43:00","35"
"273","8","50.0","Becoming The Supreme Commander","2023-01-24 16:27:09","20"
"274","8","51.0","So It's You!???","2023-02-17 14:20:13","39"
"275","8","51.5","Extra","2025-01-03 21:44:44","15"
"276","8","52.0","Love and Friendship","2023-03-26 17:23:39","12"
"277","8","53.0","Fight For My Sake","2023-04-23 18:31:45","40"
"278","8","54.0","Love Test","2023-05-19 05:16:48","34"
"279","8","55.0","Surprise Attack","2023-07-11 01:10:42","33"
"280","8","55.0","Incursion","2023-06-21 20:21:04","32"
"281","8","56.0","Demon","2023-07-11 01:14:52","38"
"282","8","56.5","Extra","2025-01-03 21:46:09","17"
"283","8","57.0","Masked Knight","2023-08-10 00:19:26","10"
"284","8","58.0","Cleare","2023-09-21 18:24:26","25"
"285","8","59.0","Kingdom vs Principality","2023-11-16 21:23:09","30"
"286","8","60.0","Will of the Principality","2024-01-03 18:28:48","27"
"287","8","61.0","Guardian Of The Earth","2024-02-08 15:47:23","24"
"288","8","62.0","Surrender","2024-02-25 20:25:53","40"
"289","8","62.5","Extra","2025-01-03 21:48:01","17"
"290","8","63.0","Reckoning","2024-04-20 10:09:54","29"
"291","8","64.0","Reality of the Kingdom","2024-06-08 15:16:17","22"
"292","8","65.0","As Expected of These Idiots","2024-06-26 11:35:03","26"
"293","8","66.0","Which One?","2024-07-11 18:25:48","24"
"294","8","67.0","Do We Go On?","2024-08-22 16:08:43","26"
"295","8","68.0","This Otome Game Has Been Quite Harsh on Me","2024-09-22 10:43:36","36"
"296","8","68.5","Extra","2025-01-03 21:50:28","15"
"297","9","109.0","Mortal Combat","2025-04-13 17:27:14","31"
"298","9","109.0","Mortal Combat","2025-04-17 19:17:02","30"
"299","9","110.0","Loss","2025-05-28 21:04:10","39"
"300","9","110.0","Loss","2026-04-05 23:04:28","38"
"301","9","111.0","Parents","2025-06-14 23:03:35","31"
"302","9","111.0","Parents","2026-04-05 23:04:52","31"
"303","9","112.0","Chapter 112.0","2026-04-03 01:35:16","24"
"304","9","112.0","Disillusionment","2026-04-05 23:06:08","23"
"305","9","113.0","Facing Forward","2026-04-05 23:06:31","29"
"306","9","113.0","Looking ahead ","2026-04-05 03:35:04","28"
"307","9","114.0","Excuses","2026-04-05 23:06:52","31"
"308","9","115.0","Homecoming","2026-04-05 23:07:12","30"
"309","9","116.0","Pandemonium","2026-04-05 23:07:45","44"
"310","9","117.0","Birth","2026-04-05 23:08:05","26"
"311","9","118.0","The Provider","2026-04-12 04:09:54","25"
"312","10","288.0","Rumiko-chan and Kometani-kun","2021-01-28 13:12:48","12"
"313","10","500.0","We're in University.","2025-04-04 14:37:44","9"
"314","10","500.5","Omake","2025-04-04 14:39:24","11"
"315","11","1.0","Chapter 1.0","2019-02-08 03:28:30","46"
"316","11","1.0","Hero Candidate","2019-04-23 19:34:21","41"
"317","11","2.0","Chapter 2.0","2019-02-09 22:23:34","31"
"318","11","3.0","Chapter 3.0","2019-03-09 04:07:03","30"
"319","11","3.5","Chapter 3.5","2021-09-17 22:42:03","4"
"320","11","4.0","Fenris III","2019-04-12 22:16:58","26"
"321","11","5.0","Comrades","2019-05-20 17:27:43","29"
"322","11","6.0","Training","2019-08-01 20:35:41","36"
"323","11","7.0","Visitor","2019-09-04 19:02:18","30"
"324","11","8.0","Old Time.","2019-09-29 14:10:43","32"
"325","11","9.0","Invasion","2019-10-26 16:24:22","34"
"326","11","10.0","The Demon \"Hiya\".","2019-12-01 16:54:06","27"
"327","11","11.0","Precious Things.","2020-01-24 20:48:42","32"
"328","11","12.0","Dark Grand Mage Damarinasse","2020-02-22 17:37:41","31"
"329","11","13.0","True Strength","2020-03-22 16:23:12","33"
"330","11","14.0","Farewell.","2020-05-22 19:59:47","23"
"331","11","15.0","The Dream Of A Former Knight.","2020-07-28 09:12:33","38"
"332","11","16.0","From Here And On.","2020-08-22 04:32:20","35"
"333","11","17.0","The King Of The Demon.","2020-09-20 16:35:46","31"
"334","11","18.0","Negotiation.","2020-10-11 05:21:06","32"
"335","11","19.0","The Pride of Demons.","2020-11-11 14:40:34","35"
"336","11","20.0","To Each, Their Wishes.","2020-12-14 17:13:55","29"
"337","11","21.0","New Residents","2021-02-04 15:25:46","33"
"338","11","22.0","Luck and Misfortune.","2021-03-01 06:07:46","31"
"339","11","23.0","Kinousaki Onsen.","2021-07-07 16:33:48","29"
"340","11","24.0","Roles.","2021-07-07 16:35:40","31"
"341","11","25.0","Monster Customer.","2021-07-16 13:02:19","32"
"342","11","26.0","Enjoying Hot Spring.","2021-08-15 07:45:24","29"
"343","11","27.0","Covert Operation.","2021-09-20 15:48:52","31"
"344","11","28.0","The Demon Fox Sister","2021-10-26 15:55:43","31"
"345","11","29.0","Legendary Class Magic Tool.","2021-12-17 12:11:12","32"
"346","11","30.0","Helping Hands.","2022-01-13 13:30:32","30"
"347","11","31.0","The Goddess of the God's Realm.","2022-03-03 14:32:52","31"
"348","11","32.0","Departure.","2022-04-18 21:11:30","33"
"349","11","33.1","Dreams Coming True","2022-09-11 00:43:03","17"
"350","11","33.2","Dreams Coming True (2)","2022-09-14 14:25:25","16"
"351","11","34.0","Races’ Desires","2022-09-23 20:55:44","30"
"352","11","35.0","The Wolves of Justice","2022-10-04 16:08:42","35"
"353","11","36.0","Price of Control","2022-10-18 18:57:47","34"
"354","11","37.0","Those Who Have Been Saved","2022-11-14 15:59:00","31"
"355","11","38.0","Research","2022-12-06 18:12:12","32"
"356","11","39.0","The Dark Clan","2022-12-31 19:00:26","30"
"357","11","40.0","Suppression","2023-02-07 16:38:00","30"
"358","11","41.0","Suggestion ","2023-03-18 16:13:03","31"
"359","11","42.0","Sense of Values","2023-05-11 16:36:41","32"
"360","11","43.0","Magical Devices","2023-06-15 19:29:36","33"
"361","11","44.0","Time for Two","2023-08-01 16:22:45","31"
"362","11","45.0","Gate of Passage  ","2023-09-04 15:51:30","32"
"363","11","46.0","The Hero’s Memoirs","2023-10-17 17:37:48","32"
"364","11","47.0","Task","2023-11-20 16:04:44","31"
"365","11","48.0","The Wyverns’ Home","2024-01-15 19:25:39","32"
"366","11","49.0","The Three Djinns of the Dark World","2024-02-21 22:49:01","30"
"367","11","50.0","Magic Stones and Mana","2024-02-21 22:51:10","32"
"368","11","51.0","Avalanche","2024-02-21 22:52:17","31"
"369","11","52.0","Entrusted Heart","2024-04-03 20:48:10","31"
"370","11","53.0","Playing in the Snow","2024-06-19 16:01:05","35"
"371","11","54.0","The Handful Newcomer","2024-08-22 16:27:41","32"
"372","11","55.0","Celestial Magic","2024-09-27 21:18:37","33"
"373","11","56.0","The Life Within   ","2024-12-20 16:02:46","33"
"374","11","57.0","The Value of Strength","2025-01-22 22:11:45","33"
"375","11","58.0","New Values","2025-02-06 16:31:49","33"
"376","11","59.0","Childbirth Preparations","2025-04-02 15:03:26","33"
"377","11","60.0","Two Hopes ","2025-05-02 23:02:41","32"
"378","11","61.0","Growth…? ","2025-05-05 23:10:01","33"
"379","11","62.0","The Twins’ Growth ","2025-05-07 15:51:59","32"
"380","11","63.0","A Place to Belong ","2025-05-13 17:12:46","32"
"381","11","64.0","Half-Blood Children","2025-09-19 20:43:07","33"
"382","11","65.0","The First Time","2025-09-22 15:13:35","31"
"383","11","66.0","Encounters and Construction","2025-10-27 04:01:15","30"
"384","11","67.0","Gossip","2025-11-12 05:20:35","31"
"385","11","68.0","Trial and Error","2025-12-08 09:48:23","32"
"386","11","69.0","Chapter 69.0","2026-01-19 05:51:56","31"
"387","11","70.0","Chapter 70.0","2026-03-28 10:54:28","34"
"388","12","1.0","Senpai, you're kinda...","2023-12-24 19:17:28","0"
"389","12","2.0","Observing Senpai is fun...","2023-12-24 20:18:30","0"
"390","13","74.1","Chapter 74.1","2025-04-10 13:22:43","16"
"391","13","74.2","Chapter 74.2","2025-05-08 08:00:36","16"
"392","13","75.1","Chapter 75.1","2025-11-22 15:41:27","14"
"393","13","75.2","Chapter 75.2","2025-11-22 15:41:57","18"
"394","13","76.1","Chapter 76.1","2025-11-23 20:48:01","20"
"395","13","76.2","Chapter 76.2","2025-11-23 20:48:33","18"
"396","13","77.1","Chapter 77.1","2025-11-25 21:41:45","17"
"397","13","77.2","Chapter 77.2","2026-02-05 18:11:30","20"
"398","13","78.1","Chapter 78.1","2026-02-05 18:12:32","18"
"399","13","78.1","Chapter 78.1","2026-03-26 21:23:53","18"
"400","13","78.2","Chapter 78.2","2026-03-26 21:24:12","18"
"401","14","1.0","Chapter 1.0","2018-01-22 02:51:34","20"
"402","14","1.0","Rejected as a Hero","2020-11-14 15:56:48","26"
"403","14","1.0","A Hero...Disqualified","2023-12-03 02:42:09","0"
"404","14","2.0","Chapter 2.0","2018-01-22 03:02:07","24"
"405","14","2.0","What's at the \"End of The World\"?","2023-12-03 02:42:10","0"
"406","14","2.0","What Lies Ahead Of The Edge Of The World","2020-11-14 15:53:27","26"
"407","14","3.0","To Trigger Or Not To Trigger a Flag","2020-11-14 15:58:23","27"
"408","14","3.0","Chapter 3.0","2018-01-22 03:02:44","25"
"409","14","3.0","To Activate the Event or Not","2023-12-03 02:42:13","0"
"410","14","4.0","The Dragon's Trick","2020-11-14 16:00:00","29"
"411","14","4.0","Chapter 4.0","2018-02-01 08:23:51","27"
"412","14","5.0","The Noisy Samurai","2020-11-14 16:01:16","26"
"413","14","5.0","Chapter 5.0","2018-02-01 08:24:13","24"
"414","14","6.0","Chapter 6.0","2018-02-01 08:24:56","24"
"415","14","6.0","Black Spider Of Calamity","2020-11-14 16:02:36","27"
